ProdID,Name,Category,Brand,Description,Tags,ReviewCount,Rating
2214,"NARS Natural Radiant Longwear Foundation, Fiji, 1 Oz","premium, beauty, premium, makeup, premium, face, premium, foundation",nars,,"premium, beauty, premium, makeup, premium, face, premium, foundation, nars, ",4.0,4.3
109,"Head & Shoulders 2 in 1 Dandruff Shampoo + Conditioner, Ocean Lift 14.20 oz (Pack of 4)","beauty, hair, care, conditioner, dandruff, conditioner","head, shoulders","pack, 4, pack, 4, upc, 037000062097, scalp, care, beautiful, hair, active, ingredients, pyrithione, zinc, 1, inactive, ingredients, water, sodium, laureth, sulfate, sodium, lauryl, sulfate, cocamide, mea, zinc, carbonate, glycol, distearate, fragrance, dimethicone, cetyl, alcohol, magnesium, sulfate, sodium, benzoate, menthol, m, magnesium, carbonate, hydroxide, ammonium, laureth, sulfate, sea, salt, fucus, vesiculosus, extract, benzyl, alcohol, sodium, chloride, methylchloroisothiazolinone, methylisothiazolinone, sodium, xylenesulfonate, blue, 1, yellow, 5, uses, helps, prevent, recurrence, flaking, itching, associated, dandruff, advanced, formula, relieves, scalp, itch, dryness, irritation, helps, prevent, flakes, improving, hair, scalp, health, invigorates, hair, scalp, formula, sea, mineral, essence, invigorates, cleanses, hair, scalp, uplifting, scent, dual, action, formula, cleans, providing, extra, conditioners, hair, scalp, gentle, ph, balanced, everyday, use, permed, color, treated, hair","beauty, hair, care, conditioner, dandruff, conditioner, head, shoulders, pack, 4, pack, 4, upc, 037000062097, scalp, care, beautiful, hair, active, ingredients, pyrithione, zinc, 1, inactive, ingredients, water, sodium, laureth, sulfate, sodium, lauryl, sulfate, cocamide, mea, zinc, carbonate, glycol, distearate, fragrance, dimethicone, cetyl, alcohol, magnesium, sulfate, sodium, benzoate, menthol, m, magnesium, carbonate, hydroxide, ammonium, laureth, sulfate, sea, salt, fucus, vesiculosus, extract, benzyl, alcohol, sodium, chloride, methylchloroisothiazolinone, methylisothiazolinone, sodium, xylenesulfonate, blue, 1, yellow, 5, uses, helps, prevent, recurrence, flaking, itching, associated, dandruff, advanced, formula, relieves, scalp, itch, dryness, irritation, helps, prevent, flakes, improving, hair, scalp, health, invigorates, hair, scalp, formula, sea, mineral, essence, invigorates, cleanses, hair, scalp, uplifting, scent, dual, action, formula, cleans, providing, extra, conditioners, hair, scalp, gentle, ph, balanced, everyday, use, permed, color, treated, hair",0.0,0.0
3266,Unique Bargains 2pcs Pack 1800D Microfiber Pillowcases Black Standard,"home, bedding, basic, bedding, pillow, cases","unique, bargains",,"home, bedding, basic, bedding, pillow, cases, unique, bargains, ",11.0,4.7
3141007,Love Home and Planet Dishwasher Detergent Gel Lavender & Argan Oil 56 oz,"seasonal, clean, living, shop, household, clean, living, shop, clean, living, dish, care","love, home, planet","heres, glorious, ending, wonderful, dinner, party, dishwasher, detergent, gel, packed, plant, based, cleansers, effectively, remove, stuck, food, residues, leave, dishes, squeaky, clean, infused, scent, ethically, sourced, french, lavender, blended, moroccan, argan, oil, detergent, gives, dishes, gentle, bubble, bath, deserve, started, journey, eco, friendly, cleaning, products, loading, products, ingredients, come, renewable, sources, packing, recycled, recyclable, bottles, goal, carbon, footprint, small, like, time, choose, love, home, planet, join, mission, cleaner, planet, support, environmental, change, makers, voluntary, carbon, tax, supports, recycling, initiatives, use, load, dishwasher, sure, items, dishwasher, safe, best, results, load, items, soiled, surfaces, facing, center, taller, items, away, center, silver, aluminum, stainless, steel, washed, separate, loads, avoid, discoloration, need, pre, rinse, dishes, putting, dishwasher, scrape, food, liquids, dishwasher, rest, rinse, dishes, use, cold, water, add, detergent, fill, main, dispenser, cup, according, machine, directions, close, dispenser, door, septic, safe, 70, plant, based, cleansers, dermatologist, tested, gluten, free, vegan, cruelty, free, packed, plant, based, cleansers, effectively, remove, stuck, food, residues, formulated, parabens, dyes, phosphate, blended, moroccan, argan, oil, infused, notes, calming, heirloom, french, lavender, 100, recycled, bottle, recyclable","seasonal, clean, living, shop, household, clean, living, shop, clean, living, dish, care, love, home, planet, heres, glorious, ending, wonderful, dinner, party, dishwasher, detergent, gel, packed, plant, based, cleansers, effectively, remove, stuck, food, residues, leave, dishes, squeaky, clean, infused, scent, ethically, sourced, french, lavender, blended, moroccan, argan, oil, detergent, gives, dishes, gentle, bubble, bath, deserve, started, journey, eco, friendly, cleaning, products, loading, products, ingredients, come, renewable, sources, packing, recycled, recyclable, bottles, goal, carbon, footprint, small, like, time, choose, love, home, planet, join, mission, cleaner, planet, support, environmental, change, makers, voluntary, carbon, tax, supports, recycling, initiatives, use, load, dishwasher, sure, items, dishwasher, safe, best, results, load, items, soiled, surfaces, facing, center, taller, items, away, center, silver, aluminum, stainless, steel, washed, separate, loads, avoid, discoloration, need, pre, rinse, dishes, putting, dishwasher, scrape, food, liquids, dishwasher, rest, rinse, dishes, use, cold, water, add, detergent, fill, main, dispenser, cup, according, machine, directions, close, dispenser, door, septic, safe, 70, plant, based, cleansers, dermatologist, tested, gluten, free, vegan, cruelty, free, packed, plant, based, cleansers, effectively, remove, stuck, food, residues, formulated, parabens, dyes, phosphate, blended, moroccan, argan, oil, infused, notes, calming, heirloom, french, lavender, 100, recycled, bottle, recyclable",105.0,0.0
6666,"Earth to Skin Tea Time Anti Aging Face Cleanser, 4.74 oz","beauty, skin, care, facial, cleansers, face, wash, face, wash, dry, skin","earth, skin","loaded, white, tea, extract, known, detoxifying, benefits, luxurious, cleanser, rids, skin, harmful, radical, releasing, impurities, cause, skin, oxidation, blackheads, deterioration, dehydration, touch, glycerin, help, draw, water, replenish, retain, moisture, day, night, directions, dispense, cleanser, palm, add, water, work, lather, apply, dry, skin, massage, face, circular, motion, rinse, warm, water, best, results, use, morning, anti, aging, pore, refining","beauty, skin, care, facial, cleansers, face, wash, face, wash, dry, skin, earth, skin, loaded, white, tea, extract, known, detoxifying, benefits, luxurious, cleanser, rids, skin, harmful, radical, releasing, impurities, cause, skin, oxidation, blackheads, deterioration, dehydration, touch, glycerin, help, draw, water, replenish, retain, moisture, day, night, directions, dispense, cleanser, palm, add, water, work, lather, apply, dry, skin, massage, face, circular, motion, rinse, warm, water, best, results, use, morning, anti, aging, pore, refining",84.0,4.5
7945,De La Cruz Vitamin E Cream 4 oz,"personal, care, bath, body, body, lotions, creams","de, la, cruz","vitamin, e, antioxidant, softens, skin, locks, moisture, help, minimize, appearance, wrinkles, nourishing, de, la, cruz, vitamin, e, cream, moisturizer, contains, international, units, vitamin, e, enriched, avocado, oil, almond, oil, aloe, vera, cream, valuable, aid, dry, rough, skin, provides, soothing, relief, sun, wind, exposure, enriched, avocado, oil, almond, oil, aloe, vera, valuable, aid, dry, rough, skin, provides, soothing, relief, sun, wind, exposure, ingredients, water, tocopheryl, acetate, vitamin, e, glyceryl, stearate, se, hydrogenated, polyisobutene, stearic, acid, propylene, glycol, glycerin, cetyl, alcohol, dimethicone, prunus, amygdalus, dulcis, sweet, almond, oil, persea, gratissima, avocado, oil, aloe, barbadensis, aloe, vera, triethanolamine, imidazolidinyl, urea, tetrasodium, edta, fragrance, methylparaben, la, cruz, vitamin, e, cream, 4, oz","personal, care, bath, body, body, lotions, creams, de, la, cruz, vitamin, e, antioxidant, softens, skin, locks, moisture, help, minimize, appearance, wrinkles, nourishing, de, la, cruz, vitamin, e, cream, moisturizer, contains, international, units, vitamin, e, enriched, avocado, oil, almond, oil, aloe, vera, cream, valuable, aid, dry, rough, skin, provides, soothing, relief, sun, wind, exposure, enriched, avocado, oil, almond, oil, aloe, vera, valuable, aid, dry, rough, skin, provides, soothing, relief, sun, wind, exposure, ingredients, water, tocopheryl, acetate, vitamin, e, glyceryl, stearate, se, hydrogenated, polyisobutene, stearic, acid, propylene, glycol, glycerin, cetyl, alcohol, dimethicone, prunus, amygdalus, dulcis, sweet, almond, oil, persea, gratissima, avocado, oil, aloe, barbadensis, aloe, vera, triethanolamine, imidazolidinyl, urea, tetrasodium, edta, fragrance, methylparaben, la, cruz, vitamin, e, cream, 4, oz",5.0,3.6
134,"Instant Power Septic Shock, 67.6 FL OZ (2 Liter), For Emergency Care. Super Charged for Clogged Septic System","auto, tires, rv, parts, accessories, rv, waste, water, sanitation, rv, portable, waste, tanks","instant, power","instant, power, septic, shock, fl, oz, 2, liter, quickly, reconditions, clogged, performing, septic, tank, cesspool, utilizing, formulated, blend, beneficial, live, enzymes, bacteria, septic, shock, clears, crystallized, soil, drain, field, allow, proper, porosity, time, enzymes, help, digest, organic, material, clogging, system, septic, shock, super, charged, billions, beneficial, bacteria, dissolves, liquefies, waste, eliminates, odors, dissolves, paper, grease, soap, protein, starches, premium, biodegradable, formula, help, restore, natural, balance, septic, tanks, cesspools, septic, shock, contains, harsh, chemicals, acids, caustics, safe, pipes, septic, systems, product, septic, systems, rvs, treat, needed, jump, start, new, system, septic, shock, intended, clear, drains, completely, clogged, instant, power, hair, clog, remover, fl, oz, 2, liter, non, acid, formulation, safe, pipes, septic, systems, instant, power, septic, shock, fl, oz, 2, liter, emergency, care, septic, system, cesspools, digests, system, clogging, matter, opens, lateral, leach, field, lines, restores, porosity, drain, field, eliminates, odors, bad, odors, home, outside, indicate, septic, system, backed, wet, areas, normally, dry, indicator, supercharged, billions, beneficial, bacteria, clogged, foul, smelling, septic, tanks, add, entire, oz, 2, liters, directly, toilet, flush, reapply, weekly, tank, functions, properly, clogged, foul, smelling, septic, tank, drain, fields, add, entire, oz, 2, liters, directly, distribution, box, pipe, leading, septic, tank, use, garden, hose, distribute, mixture, system, distribution, box, located, add, oz, 2, liters, directly, septic, tank, reapply, weekly, problem, gone, contains, harsh, chemicals, acids, caustics, safe, pipes, septic, systems, 100, money, guarantee, instant, power, septic, shock, fl, oz, 2, liter, emergency, care, septic, system, cesspools, digests, system, clogging, matter, opens, lateral, leach, field, lines, restores, porosity, drain, field, eliminates, odors, bad, odors, home, outside, indicate, septic, system, backed, wet, areas, normally, dry, indicator, supercharged, billions, beneficial, bacteria, clogged, foul, smelling, septic, tanks, add, entire, oz, 2, liters, directly, toilet, flush, reapply, weekly, tank, functions, properly, clogged, foul, smelling, septic, tank, drain, fields, add, entire, oz, 2, liters, directly, distribution, box, pipe, leading, septic, tank, use, garden, hose, distribute, mixture, system, distribution, box, located, add, oz, 2, liters, directly, septic, tank, reapply, weekly, problem, gone, contains, harsh, chemicals, acids, caustics, safe, pipes, septic, systems, 100, money, guarantee, instant, power, septic, system, treatment, dissolving, pacs, contain, specially, blended, enzyme, producing, bacteria, help, digest, household, waste, reducing, sludge, buildup, septic, tanks, drain, fields, drop, easy, use, treatment, pac, toilet, flush, treats, septic, tanks, 1500, gallons, product, works, septic, system, trouble, free, detergents, bleaches, soaps, household, chemicals, kill, beneficial, bacteria, septic, system, regular, use, product, help, maintain, bacterial, balance, septic, system, requires, contains, lipase, protease, cellulase, alpha, amylase, bacterial, enzyme, strains, dissolve, system, clogging, matter","auto, tires, rv, parts, accessories, rv, waste, water, sanitation, rv, portable, waste, tanks, instant, power, instant, power, septic, shock, fl, oz, 2, liter, quickly, reconditions, clogged, performing, septic, tank, cesspool, utilizing, formulated, blend, beneficial, live, enzymes, bacteria, septic, shock, clears, crystallized, soil, drain, field, allow, proper, porosity, time, enzymes, help, digest, organic, material, clogging, system, septic, shock, super, charged, billions, beneficial, bacteria, dissolves, liquefies, waste, eliminates, odors, dissolves, paper, grease, soap, protein, starches, premium, biodegradable, formula, help, restore, natural, balance, septic, tanks, cesspools, septic, shock, contains, harsh, chemicals, acids, caustics, safe, pipes, septic, systems, product, septic, systems, rvs, treat, needed, jump, start, new, system, septic, shock, intended, clear, drains, completely, clogged, instant, power, hair, clog, remover, fl, oz, 2, liter, non, acid, formulation, safe, pipes, septic, systems, instant, power, septic, shock, fl, oz, 2, liter, emergency, care, septic, system, cesspools, digests, system, clogging, matter, opens, lateral, leach, field, lines, restores, porosity, drain, field, eliminates, odors, bad, odors, home, outside, indicate, septic, system, backed, wet, areas, normally, dry, indicator, supercharged, billions, beneficial, bacteria, clogged, foul, smelling, septic, tanks, add, entire, oz, 2, liters, directly, toilet, flush, reapply, weekly, tank, functions, properly, clogged, foul, smelling, septic, tank, drain, fields, add, entire, oz, 2, liters, directly, distribution, box, pipe, leading, septic, tank, use, garden, hose, distribute, mixture, system, distribution, box, located, add, oz, 2, liters, directly, septic, tank, reapply, weekly, problem, gone, contains, harsh, chemicals, acids, caustics, safe, pipes, septic, systems, 100, money, guarantee, instant, power, septic, shock, fl, oz, 2, liter, emergency, care, septic, system, cesspools, digests, system, clogging, matter, opens, lateral, leach, field, lines, restores, porosity, drain, field, eliminates, odors, bad, odors, home, outside, indicate, septic, system, backed, wet, areas, normally, dry, indicator, supercharged, billions, beneficial, bacteria, clogged, foul, smelling, septic, tanks, add, entire, oz, 2, liters, directly, toilet, flush, reapply, weekly, tank, functions, properly, clogged, foul, smelling, septic, tank, drain, fields, add, entire, oz, 2, liters, directly, distribution, box, pipe, leading, septic, tank, use, garden, hose, distribute, mixture, system, distribution, box, located, add, oz, 2, liters, directly, septic, tank, reapply, weekly, problem, gone, contains, harsh, chemicals, acids, caustics, safe, pipes, septic, systems, 100, money, guarantee, instant, power, septic, system, treatment, dissolving, pacs, contain, specially, blended, enzyme, producing, bacteria, help, digest, household, waste, reducing, sludge, buildup, septic, tanks, drain, fields, drop, easy, use, treatment, pac, toilet, flush, treats, septic, tanks, 1500, gallons, product, works, septic, system, trouble, free, detergents, bleaches, soaps, household, chemicals, kill, beneficial, bacteria, septic, system, regular, use, product, help, maintain, bacterial, balance, septic, system, requires, contains, lipase, protease, cellulase, alpha, amylase, bacterial, enzyme, strains, dissolve, system, clogging, matter",24.0,0.0
463,Shaggy Faux Fur Decorative Queen Size Blank 78&quotx 90&quot Camel Color,"home, bedding, blankets, bed, blankets","unique, bargains",,"home, bedding, blankets, bed, blankets, unique, bargains, ",12.0,4.4
935,"2 Pack - LOreal Quick Blue Powder Bleach, 1 oz","beauty, hair, care, hair, care, brands, hair, care",paris,"pack, 2, upc, 657201080081, lifts, seven, levels, achieve, effects, subtle, highlights, way, global, sheerest, platinum, simple, application, quick, controlled, lightening, action, dust, free, concentrated, formula, scalp, application, stays, moist, creamy, application, processing, remixing, needed, application, directions, preparation, place, scoop, quick, blue, non, metallic, mixing, bowl, slowly, mix, oreor, creme, developer, desired, consistency, mixing, scalp, application, foil, plastic, wrap, techniques, mix, 2, oz, 20, 30, volume, creme, developer, depending, level, lift, want, achieve, scalp, application, mix, oz, 20, 30, volume, creme, developer, depending, level, lift, want, achieve, ingredients, potassium, persulfate, sodium, metasilicate, sodium, persulfate, kaolin, ammonium, chloride, urea, hdmi, copolymer, cyomopsis, tetragonoloba, guar, gum, sodium, lauryl, sulfate, titanium, dioxide, magnesium, stearate, polydecene, vp, va, copolymer, edta, magnesium, oxide, cetyl, hydroxyethlcellulose, sodium, cetearyl, sulfate, ultramarines","beauty, hair, care, hair, care, brands, hair, care, paris, pack, 2, upc, 657201080081, lifts, seven, levels, achieve, effects, subtle, highlights, way, global, sheerest, platinum, simple, application, quick, controlled, lightening, action, dust, free, concentrated, formula, scalp, application, stays, moist, creamy, application, processing, remixing, needed, application, directions, preparation, place, scoop, quick, blue, non, metallic, mixing, bowl, slowly, mix, oreor, creme, developer, desired, consistency, mixing, scalp, application, foil, plastic, wrap, techniques, mix, 2, oz, 20, 30, volume, creme, developer, depending, level, lift, want, achieve, scalp, application, mix, oz, 20, 30, volume, creme, developer, depending, level, lift, want, achieve, ingredients, potassium, persulfate, sodium, metasilicate, sodium, persulfate, kaolin, ammonium, chloride, urea, hdmi, copolymer, cyomopsis, tetragonoloba, guar, gum, sodium, lauryl, sulfate, titanium, dioxide, magnesium, stearate, polydecene, vp, va, copolymer, edta, magnesium, oxide, cetyl, hydroxyethlcellulose, sodium, cetearyl, sulfate, ultramarines",7.0,0.0
717260,"Epionce Renewal Eye Cream, 0.53 Oz","premium, beauty, premium, facial, skincare, premium, eye, cream, treatments",epionce,,"premium, beauty, premium, facial, skincare, premium, eye, cream, treatments, epionce, ",4.0,5.0
99361,Extra Thick Yoga and Pilates Mat 1/2 inch - Red,"shop, brand, sports, outdoors, prosourcefit",prosourcefit,"enjoy, yoga, pilates, practice, having, bunch, towels, knees, comfort, cushion, need, prosourcefit, extra, thick, yoga, pilates, mat, choose, 13, mm, 1, inch, 25, mm, thick, foam, protection, need, floor, exercises, creates, barrier, hard, floors, camel, pose, boat, pose, pilates, 100, cat, cow, discomfort, super, sensitive, joints, recovering, recent, injury, opt, 1, inch, superior, comfort, working, nt, painful, 6, feet, long, mat, suits, tall, users, ribbed, nbr, foam, provides, non, skid, mat, surface, fitness, exercise, types, naturally, moisture, resistant, easy, clean, roll, working, comes, free, mat, sling, easy, carry, yoga, pilates, workout, session, choose, 8, color, options, mat, comes, 3, colors, 1, inch, mat, care, instructions, wipe, mat, wet, cloth, sponge, allow, plenty, time, dry, machine, washable, questions, concerns, contact, customer, service, 855, 552, 2637, open, monday, friday, pacific, standard, time, extra, thick, yoga, pilates, mat, inch, red, comfort, foam, high, density, 13, mm, foam, guarantees, protection, sensitive, joints, ensure, comfortable, workouts, versatile, ideal, fitness, purposes, pilates, yoga, extra, large, x, mat, fits, user, water, resistant, nbr, naturally, repels, moisture, low, maintenance, wipe, wet, cloth, sponge, clean, air, dry, non, slip, non, slip, surface, adheres, floor, ribbed, design, provides, grip, stability, safe, practice, carrying, strap, includes, free, convenient, mat, sling, easy, carrying","shop, brand, sports, outdoors, prosourcefit, prosourcefit, enjoy, yoga, pilates, practice, having, bunch, towels, knees, comfort, cushion, need, prosourcefit, extra, thick, yoga, pilates, mat, choose, 13, mm, 1, inch, 25, mm, thick, foam, protection, need, floor, exercises, creates, barrier, hard, floors, camel, pose, boat, pose, pilates, 100, cat, cow, discomfort, super, sensitive, joints, recovering, recent, injury, opt, 1, inch, superior, comfort, working, nt, painful, 6, feet, long, mat, suits, tall, users, ribbed, nbr, foam, provides, non, skid, mat, surface, fitness, exercise, types, naturally, moisture, resistant, easy, clean, roll, working, comes, free, mat, sling, easy, carry, yoga, pilates, workout, session, choose, 8, color, options, mat, comes, 3, colors, 1, inch, mat, care, instructions, wipe, mat, wet, cloth, sponge, allow, plenty, time, dry, machine, washable, questions, concerns, contact, customer, service, 855, 552, 2637, open, monday, friday, pacific, standard, time, extra, thick, yoga, pilates, mat, inch, red, comfort, foam, high, density, 13, mm, foam, guarantees, protection, sensitive, joints, ensure, comfortable, workouts, versatile, ideal, fitness, purposes, pilates, yoga, extra, large, x, mat, fits, user, water, resistant, nbr, naturally, repels, moisture, low, maintenance, wipe, wet, cloth, sponge, clean, air, dry, non, slip, non, slip, surface, adheres, floor, ribbed, design, provides, grip, stability, safe, practice, carrying, strap, includes, free, convenient, mat, sling, easy, carrying",184.0,0.0
979205,"Maybelline Color Sensational Elixir Lip Lacquer, Blush Essence","beauty, makeup, lip, makeup, lipstick, liquid, lipstick",maybelline,"experience, saturated, lip, color, sensuous, balm, care, polished, lip, shine, maybellinecolor, elixir, color, sensational, exclusive, smoothing, angora, brush, delivers, polished, application, smoothing, sensation, lips, balm, infused, formula, pure, color, pigments, leaves, lips, feeling, cushiony, soft, lip, color, blush, essence, 095, usa","beauty, makeup, lip, makeup, lipstick, liquid, lipstick, maybelline, experience, saturated, lip, color, sensuous, balm, care, polished, lip, shine, maybellinecolor, elixir, color, sensational, exclusive, smoothing, angora, brush, delivers, polished, application, smoothing, sensation, lips, balm, infused, formula, pure, color, pigments, leaves, lips, feeling, cushiony, soft, lip, color, blush, essence, 095, usa",0.0,0.0
385421,Blum Naturals Daily Cleansing & Makeup Remover - Pro Age 30 Ct,"beauty, skin, care, facial, cleansers, facial, wipes","blum, naturals","wash, day, away, blum, naturals, daily, cleansing, makeup, remover, towelettes, pro, age, pre, moistened, towelette, infused, natural, organic, botanicals, gently, remove, eye, face, makeup, blum, naturals, daily, cleansing, makeup, remover, towelettes, pro, age, description, new, cleanse, balance, restore, contains, organic, grape, seed, extract, natural, certified, organic, ingredients, pro, age, 30, thick, towelettes","beauty, skin, care, facial, cleansers, facial, wipes, blum, naturals, wash, day, away, blum, naturals, daily, cleansing, makeup, remover, towelettes, pro, age, pre, moistened, towelette, infused, natural, organic, botanicals, gently, remove, eye, face, makeup, blum, naturals, daily, cleansing, makeup, remover, towelettes, pro, age, description, new, cleanse, balance, restore, contains, organic, grape, seed, extract, natural, certified, organic, ingredients, pro, age, 30, thick, towelettes",5.0,0.0
29,"EltaMD UV Elements Broad Spectrum SPF 44, Tinted, 2 Oz","premium, beauty, premium, facial, skincare, premium, sun, care, sunscreens",eltamd,,"premium, beauty, premium, facial, skincare, premium, sun, care, sunscreens, eltamd, ",14.0,0.0
8132,Mary Kate & Ashley: Eye Shadow Trio Cosmetics,"beauty, makeup, eye","mary, kate, ashley","mary, kate, ashley, eye, shadow, trio, cosmetics","beauty, makeup, eye, mary, kate, ashley, mary, kate, ashley, eye, shadow, trio, cosmetics",0.0,0.0
359705,"Method Gel Dish Soap Refill, Clementine, 36 Ounces","household, essentials, household, essentials, brand, method, method, dish, cleaners",method,"plates, pile, s, greater, relief, short, having, tackle, knowing, ample, reserve, dish, soap, plant, based, grease, fighting, power, handy, dandy, refill, ll, replenish, bottle, 2x, squirt, directly, dish, sponge, sink, scrubbing, required, zesty, kid, sister, orange, sweet, clementine, feels, s, taken, seriously, think, overrated, forward, decree, known, patron, citrus, good, clean, bright, cheery, hear, hear, contains, 1, 36, ounce, gel, dishwashing, liquid, refill, pouch, dish, soap, plant, based, grease, cutting, power, parabens, phthalates, ultra, grease, fighting, formula, sparkling, clean, refill, pouch, saves, plastic, water, energy, cruelty, free, tested, animals, proudly, business, purpose","household, essentials, household, essentials, brand, method, method, dish, cleaners, method, plates, pile, s, greater, relief, short, having, tackle, knowing, ample, reserve, dish, soap, plant, based, grease, fighting, power, handy, dandy, refill, ll, replenish, bottle, 2x, squirt, directly, dish, sponge, sink, scrubbing, required, zesty, kid, sister, orange, sweet, clementine, feels, s, taken, seriously, think, overrated, forward, decree, known, patron, citrus, good, clean, bright, cheery, hear, hear, contains, 1, 36, ounce, gel, dishwashing, liquid, refill, pouch, dish, soap, plant, based, grease, cutting, power, parabens, phthalates, ultra, grease, fighting, formula, sparkling, clean, refill, pouch, saves, plastic, water, energy, cruelty, free, tested, animals, proudly, business, purpose",18.0,4.9
4430,2Pc All Purpose Cleanser Commercial Lemon Scent 36oz,"personal, care, bath, body, hand, soaps",dial,"type, cleaners, detergents, scrub, cleanser, application, purpose, dirt, types, dust, scent, lemon, physical, form, liquid, packing, type, bottle, capacity, volume, 36, oz, pre, consumer, recycled, content, percent, 0, post, consumer, recycled, content, percent, 0, total, recycled, content, percent, 0, purpose, cleanser, lemon, scent, 36, oz","personal, care, bath, body, hand, soaps, dial, type, cleaners, detergents, scrub, cleanser, application, purpose, dirt, types, dust, scent, lemon, physical, form, liquid, packing, type, bottle, capacity, volume, 36, oz, pre, consumer, recycled, content, percent, 0, post, consumer, recycled, content, percent, 0, total, recycled, content, percent, 0, purpose, cleanser, lemon, scent, 36, oz",0.0,0.0
473,"Pledge Lemon Enhancing Wipes - Conveniently Dust, Clean and Shine Wood, Stainless Steel and More (1 Pack), 24 ct","household, essentials, cleaning, supplies, surface, care, protection",pledge,"pledge, lemon, enhancing, wipes, dusting, cleaning, protecting, easy, convenient, hard, reach, places, clean, dust, swipe, add, brilliant, protective, shine, sealed, hard, surfaces, wipes, leave, refreshing, lemon, scent, swipe, home, best, version, lemon, enhancing, wipes, pledge, lemon, enhancing, wipes, dusting, cleaning, protecting, easy, convenient, clean, dust, swipe, leave, refreshing, lemon, scent, add, brilliant, protective, shine, sealed, hard, surfaces, enhance, multiple, sealed, surfaces, including, granite, laminate, non, floors, leather, marble, plastic, stainless, steel, wood, quartz, available, aerosol, spray","household, essentials, cleaning, supplies, surface, care, protection, pledge, pledge, lemon, enhancing, wipes, dusting, cleaning, protecting, easy, convenient, hard, reach, places, clean, dust, swipe, add, brilliant, protective, shine, sealed, hard, surfaces, wipes, leave, refreshing, lemon, scent, swipe, home, best, version, lemon, enhancing, wipes, pledge, lemon, enhancing, wipes, dusting, cleaning, protecting, easy, convenient, clean, dust, swipe, leave, refreshing, lemon, scent, add, brilliant, protective, shine, sealed, hard, surfaces, enhance, multiple, sealed, surfaces, including, granite, laminate, non, floors, leather, marble, plastic, stainless, steel, wood, quartz, available, aerosol, spray",77.0,4.7
960,"CoverGirl LashBlast Clump Crusher Water Resistant Mascara, Black [830] 0.44 oz (Pack of 2)","beauty, makeup, eye, makeup, eye, makeup, brands, covergirl, eye, makeup",covergirl,"pack, 2, pack, 2, upc, 022700576463, beautifully, separated, lashesin, water, resistant, formulaclump, crusher, lashblast, mascara, delivers, 200, volume, zero, clumps, bare, lashes, beautifully, separated, lashes, clump, crushers, innovative, curved, brush, features, lash, loading, section, saturate, lashes, loads, product, fine, tooth, comb, bristles, evenly, distribute, mascara, ingredients, water, acrylates, copolymer, glyceryl, stearate, disteardimonium, hectorite, stearic, acid, copernicia, cerifera, carnauba, wax, propylene, glycol, triethanolamine, propylene, carbonate, lecithin, polyvinyl, alcohol, synthetic, wax, oleic, acid, alcohol, denat, benzyl, alcohol, polyethylene, phenoxyethanol, panthenol, methylparaben, glycerin, ethylparaben, propylparaben, ascorbyl, palmitate, xanthan, gum, tocopherol, trisodium, edta, simethicone, methylcellulose, iron, oxides, contain, titanium, dioxide, ultramarines","beauty, makeup, eye, makeup, eye, makeup, brands, covergirl, eye, makeup, covergirl, pack, 2, pack, 2, upc, 022700576463, beautifully, separated, lashesin, water, resistant, formulaclump, crusher, lashblast, mascara, delivers, 200, volume, zero, clumps, bare, lashes, beautifully, separated, lashes, clump, crushers, innovative, curved, brush, features, lash, loading, section, saturate, lashes, loads, product, fine, tooth, comb, bristles, evenly, distribute, mascara, ingredients, water, acrylates, copolymer, glyceryl, stearate, disteardimonium, hectorite, stearic, acid, copernicia, cerifera, carnauba, wax, propylene, glycol, triethanolamine, propylene, carbonate, lecithin, polyvinyl, alcohol, synthetic, wax, oleic, acid, alcohol, denat, benzyl, alcohol, polyethylene, phenoxyethanol, panthenol, methylparaben, glycerin, ethylparaben, propylparaben, ascorbyl, palmitate, xanthan, gum, tocopherol, trisodium, edta, simethicone, methylcellulose, iron, oxides, contain, titanium, dioxide, ultramarines",1012.0,4.4
654,OPI Nail GelColor + Infinite Shine Polish - PRINCESSES RULE! R44,"premium, beauty, premium, makeup, premium, nail, polish, care, premium, nail, polish",opi,,"premium, beauty, premium, makeup, premium, nail, polish, care, premium, nail, polish, opi, ",0.0,0.0
